lobbyistName	lobbyistLastName	lobbyistFirstName	lobbyistFirmName	lobbyistZip	primaryLobbyistID	annualLobbyistRegistrationID	clientName	clientAdress	clientCity	clientState	clientZip	clientPhone	industryTradeType	businessType	clientBeginDate	clientEndDate	clientStatus	ceoNames	fiscalYear	runDate
Aponte Public Affairs, Inc.			Aponte Public Affairs, Inc.	80202	20017000580	20235078968	Vertex Pharmceuticals Inc.	50 Northern Avenue	Boston	MA	02210	760-201-9509	Healthcare/Medical	Business Entity	11/12/2015		Active  	Olson, Richard	2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	American Academy of Pediatrics ( AAP)	P.O. Box 4834	Englewood	CO	80155	303-770-6048	Healthcare/Medical	Professional Association	12/08/2010		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Aponte & Busam Public Affairs	110 16th Street, Suite 1400	Denver	CO	80202	303-358-4485	Consultant	Business Entity	12/08/2010		Active  	Aponte, Ruth	2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Children's Hospital Colorado (CHCO)	13123 E. 16th Avenue, #B015	Aurora	CO	80045	720-777-8387	Healthcare/Medical	Organization	12/08/2010		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	City and County of Broomfield (CCOB)	One DesCombes Drive	Broomfield	CO	80020	303-438-6223	Government/Civil	Government	01/30/2023		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Colorado Access (CA)	10065 E. Harvard Ave, #600	Denver	CO	80231	720-744-5100	Healthcare/Medical	Business Entity	12/08/2010		Active  	Thomas, Marshall	2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Colorado Association of Medical Equipment Services (CAMES)	P.O. Box 630322	Littleton	CO	80162	303-346-9278	Healthcare/Medical	Professional Association	11/14/2018		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Colorado Coalition for Responsible Associations (CCRA)	8020 Schaffer Pkwy #300	Littleton	CO	80127	303-863-1870	Attorney/Legal	Organization	10/16/2022		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Colorado Coalition for Responsible Associations (CCRA/HOA)	8020 Shaffer Pkwy, Suite 300	Littleton	CO	80127		Insurance	Organization	01/29/2024		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Colorado Independent Automobile Dealers Association (CIADA)	950 Wadsworth Blvd., #101	Lakewood	CO	80214	303-239-8000	Automotive	Trade	02/07/2012		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Colorado Nonprofit Association (CNA)	789 Sherman Street, #204	Denver	CO	80203	303-832-5710	Nonprofit Association	Organization	10/07/2014		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Colorado Radiological Society (CRS)	P.O. Box 4834	Englewood	CO	80155	303-770-6048	Healthcare/Medical	Professional Association	02/07/2020		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Colorado Society of Anesthesiology (CSA)	P.O. Box 4834	Englewood	CO	80155	303-770-6048	Healthcare/Medical	Professional Association	01/01/2018		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Colorado Women's Bar Association (CWBA)	P.O. Box 1918	Denver	CO	80201	303-831-1040	Attorney/Legal	Professional Association	12/08/2010	09/07/2023	Inactive		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Counties & Commissioners Acting Together (CCAT)	PO Box 471	Boulder	CO	80306	303-441-4567	Government/Civil	Government	03/08/2017		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Developmental Disabilities Resource Center (DDRC)	11177 W. 8th Avenue	Lakewood	CO	80215	303-233-3363	Healthcare/Medical	Organization	01/30/2012		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Donor Alliance (DA)	200 Spruce St, #200	Denver	CO	80230	303-329-4747	Healthcare/Medical	Organization	02/10/2011		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Early Childhood Council Leadership Alliance (ECCLA)	4891 Independence St, #140	Wheat Ridge	CO	80033	720-588-2841	Healthcare/Medical	Organization	02/14/2024		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Great Outdoors Colorado (GOCO)	1900 Grant St, #725	Denver	CO	80203	303-226-4545	Environmental Services	Organization	10/01/2020		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Immunize Colorado (IZCO)	13123 E. 16th Ave, #B281	Aurora	CO	80045	720-777-5340	Healthcare/Medical	Professional Association	12/08/2010		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Independent Higher Education of Colorado (IHEC)	1177 Grant St., #102	Denver	CO	80203	303-571-5559	Education	Organization	04/14/2018	10/01/2023	Inactive		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Junior League of Denver (JLD)	1301 S Washington St	Denver	CO	80210	303-692-0270	Nonprofit	Organization	04/07/2015		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	National Jewish Health (NJH)	1400 Jackson Street	Denver	CO	80206	303-398-1078	General Business	Professional Association	12/08/2010		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Northwest Mayors and Commissioners Coalition (NW MCC)	1777 Broadway	Boulder	CO	80306	303-604-4383	Transportation	Government	09/15/2019		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Peak Health Alliance (PHA)	1628 Sts. John Road	Keystone	CO	80435	970-485-5980	Healthcare/Medical	Organization	10/08/2020		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Pediatrix Medical Group (PMG)	3091 S. Jamaica Court #200	Aurora	CO	80014	303-224-9136	Healthcare/Medical	Organization	04/13/2016		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Raise the Future	1325 S Colorado Blvd, #B700	Denver	CO	80222	303-755-4756	Healthcare/Medical	Organization	12/12/2022		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	The Independence Center (TIC)	729 S. Tejon Street	Colorado Springs	CO	80903	719-471-8181	Healthcare/Medical	Organization	11/14/2014		Active  		2023-2024	02/28/2024
APONTE, RUTH (Aponte Public Affairs, Inc.)	APONTE	RUTH	Aponte Public Affairs, Inc.	80202	19907000182	20235078952	Vertex Pharmaceuticals Inc.	50 North Avenue	Boston	MA	02210	760-201-9509	Healthcare/Medical	Organization	04/03/2019		Active  		2023-2024	02/28/2024
Applekamp, Jeff	Applekamp	Jeff		73102	20245001115	20245001115	Energy Transfer	499 W. Sheridan, Suite 1500	Oklahoma City	OK	73102	918-760-4950	Energy	Industry	01/01/2024		Active  		2023-2024	02/28/2024
April, Alexandra	April	Alexandra		94901	20225093244	20235079184	Airbnb, Inc.	c/o 2350 Kerner Boulevard, Suite 250	San Rafael	CA	94901	415-389-6800	Short Term Rentals	Business Entity	12/01/2022		Active  	Chesky, Brian	2023-2024	02/28/2024
Arbogast, Christine (Kogovsek & Associates, Inc.)	Arbogast	Christine	Kogovsek & Associates, Inc.	80112	20017000928	20235079604	City of Greeley	1001 11th Avenue, Second floor	Greeley	CO	80631	970-350-9811	Government/Civil	Government	07/01/2021		Active  		2023-2024	02/28/2024
ARBOGAST, CHRISTINE (Kogovsek & Associates, Inc.)	ARBOGAST	CHRISTINE	Kogovsek & Associates, Inc.	80112	20017000896	20235079608	KOGOVSEK & ASSOC INC	8547 E ARAPAHOE RD #J-439	GREENWOOD VILLAGE	CO	80112	303-221-1263		Business Entity	07/15/2010		Active  	Kogovsek, Ray	2023-2024	02/28/2024
Arbogast, Christine (Kogovsek & Associates, Inc.)	Arbogast	Christine	Kogovsek & Associates, Inc.	80112	20017000928	20235079604	SOUTHEASTERN COLORADO WATER CONSERVANCY DISTRICT	31717 UNITED AVE.	PUEBLO	CO	81001	719-948-2400		Government	07/14/2009		Active  		2023-2024	02/28/2024
Arbogast, Christine (Kogovsek & Associates, Inc.)	Arbogast	Christine	Kogovsek & Associates, Inc.	80112	20017000928	20235079604	SOUTHERN UTE INDIAN TRIBE	116 CAPOTE DR	IGNACIO	CO	81137	970-563-0100		Organization	07/14/2009		Active  		2023-2024	02/28/2024
Arbogast, Christine (Kogovsek & Associates, Inc.)	Arbogast	Christine	Kogovsek & Associates, Inc.	80112	20017000928	20235079604	UTE MOUNTAIN UTE TRIBE	PO BOX JJ	TOWAOC	CO	81334	970-565-3751		Organization	07/14/2009		Active  		2023-2024	02/28/2024
Archaga, Mario	Archaga	Mario		92805	20205006806	20235076948	UPS	1331 S Vernon st	Anaheim	CA	92805	562-824-9954	Transportation	Industry	07/01/2021		Active  		2023-2024	02/28/2024
Armstrong, Vickie Linn	Armstrong	Vickie		80720	20135011729	20235076383	ENVIRONMENTAL SYSTEMS  Corp	200 Day Hill Road Suite 210	Windsor	CT	06095	8602190081	Environmental Services	Business Entity	04/01/2013		Active  	Sanfrantello, Mark	2023-2024	02/28/2024
Arnold, Brandon	Arnold	Brandon		80203	20245001240	20245001240	Colorado Association of Health Plans	1370 Grant St. #205	Denver	CO	80204	303-946-3127	Insurance	Trade	01/01/2024		Active  		2023-2024	02/28/2024
Artist, William (J William Artist & Associates, INC.)	Artist	William	J William Artist & Associates, INC.	80260	20025001865	20235079255	J William Artist & Associates	2770 S High St	Denver	CO	80210	303-881-6649	Government Relations - Consulting	Industry	01/01/2012		Active  		2023-2024	02/28/2024
Ashour, Madeleine	Ashour	Madeleine		80290	20235090900	20235090900	Colorado Children's Campaign	1700 Broadway, Suite 840	Denver	CO	80290	303-839-1580	Political Organizations	Organization	10/02/2023		Active  		2023-2024	02/28/2024
Ashour, Madeleine	Ashour	Madeleine		32302	20205056531	20235076306	Excellence in Education National, Inc. d/b/a Excellence in Education in Action	P.O. Box 10691	Tallahassee	FL	32302	850-391-4090	Education	Organization	04/07/2020		Active  		2023-2024	02/28/2024
Attiya, Amanda	Attiya	Amanda		94901	20235091408	20235091408	Cystic Fibrosis Foundation	c/o 2350 Kerner Blvd., Ste.250	San Rafael	CA	94901	415-389-6800	Healthcare/Medical	Organization	10/10/2023		Active  	Boyle, Michael	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Associated General Contractors of Colorado	1114 W. 7TH AVE. #200	Denver	CO	80204	303-388-2422	Construction/Engineering	Industry	09/01/2013		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Attwood Public Affairs, LLC	2327 S Devinney St	Lakewood	CO	80228	7208404912	Consultant	Business Entity	02/08/2013		Active  	Attwood, Amy L	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	August Policy Strategies	805 S High St	Denver	CO	80209	720-301-6137	Policy Strategies	Business Entity	04/15/2019		Active  	Mello, Jennifer	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Carvana	1930 W. Rio Salado Parkway	Tempe	AZ	85281	800-333-4554	Automotive	Business Entity	10/14/2021		Active  	Wilson, Munsil	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	CEMEX Construction Materials South, LLC	10100 Katy Freeway, Suite 300	Houston	TX	77043	713-650-6200	Manufacturing	Business Entity	03/14/2022		Active  	Carlson, Natalie Jerae	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	City of Westminster	4800 W. 92nd Ave.	Westminster	CO	80031	303-658-2400	Government/Civil	Government	12/12/2016		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Colorado Civil Justice League	3700 Quebec Street, Unit 100-117	Denver	CO	80207	719-342-1433	Attorney/Legal	Trade	10/01/2018		Active  	Hillman, Mark	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Colorado Energy Consumers	6380 S Fiddlers Green Cir	Greenwood Village	CO	80111	303-290-1097	Energy	Trade	04/15/2019		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Colorado Springs School District 11	1115 N El Paso St.	Colorado Springs	CO	80903	719-520-2000	Education	Government	02/14/2024		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Douglas County	100 Third St	Castle Rock	CO	80104	303-663-7791	County Government	Government	11/01/2020		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Driver Education Association of Colorado	POB 3026	Evergreen	CO	80437	303-482-6250	Driver's Education	Professional Association	04/20/2023		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	DriveSafe	1658 Cole Blvd., Ste 290	Lakewood	CO	80401	720-670-2116	Education	Business Entity	03/29/2023		Active  	Goronga, Tariro	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Education reEnvisioned BOCES	4035 Tutt Blvd	Colorado Springs	CO	80922	720-335-0511	Education	Government	10/01/2013		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Holland and Hart	555 17th St #3200	Denver	CO	80202	303-295-8000	Attorney/Legal	Business Entity	01/01/2020		Active  	King, Michelle	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Housing Colorado	1981 Blake Street Denver	Denver	CO	80202	303-863-0123	Nonprofit	Organization	10/29/2019		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Lewis Palmer School District 38	146 N. Jefferson Street	Monument	CO	80132	719-488-4700	Education	Government	11/01/2022		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Mesa County Valley School District 51	2115 Grand Ave	Grand Junction	CO	81501	(970)254-510	Education	Government	03/15/2013		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Mothers Against Drunk Driving	1355 S. Colorado Boulevard C #602	Denver	CO	80222	303-425-5902	Non-profit	Organization	04/23/2023		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	School District 49	10850 E. Woodmen Rd	Peyton	CO	80831	719-495-1100	Education	Government	02/15/2013		Active  		2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Sobriety House, Inc	121 Acoma St	Denver	CO	80223	303-722-5746	Non-profit	Organization	12/22/2017		Active  	Dolan, William	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Teaching Strategies	7101 Wisconsin Ave., Suite 700	Bethesda	MD	20814	301-634-0818	Education	Business Entity	09/17/2015		Active  	Stuart, Jonah	2023-2024	02/28/2024
Attwood, Amy (Attwood Public Affairs)	Attwood	Amy	Attwood Public Affairs	80123	20135000068	20235075561	Western Slope Driving Institute	5950 S Platte Canyon Rd Ste D10	Littleton	CO	80123	720-283-7483	Driving School	Business Entity	12/01/2019		Active  	Rossi, Doreen	2023-2024	02/28/2024
Bacon, Dana	Bacon	Dana		20002	20185007922	20235076296	Leukemia & Lymphoma Society	10 G Street NE, Suite 400	Washington	DC	20002	612-308-0479	Healthcare/Medical	Organization	11/01/2021		Active  		2023-2024	02/28/2024
Bacon, Leah	Bacon	Leah		10004	20215077373	20235078089	Center for Employment Opportunities, Inc.	c/o 28 Liberty Ship Way, Suite 2815	Sausalito	CA	94965	415-903-2800	Non-Profit Organization	Organization	09/28/2021		Active  		2023-2024	02/28/2024
Badalucco, Matthew	Badalucco	Matthew		94901	20225007084	20235076941	Merck Sharp & Dohme LLC	c/o 2350 Kerner Blvd., Ste 250	San Rafael	CA	94901	415-389-6800	Healthcare/Medical	Business Entity	01/21/2022		Active  	Davis, Robert M	2023-2024	02/28/2024
Badhesha, Perdeep Singh	Badhesha	Perdeep		80203	20225083577	20235099303	Denver Public Schools	1860 N Lincoln St, 12th Floor	Denver	CO	80203	720-423-3200	Education	Government	09/01/2022		Active  		2023-2024	02/28/2024
Bailey, Grier (Colorado Wyoming Petroleum Marketers Association)	Bailey	Grier	Colorado Wyoming Petroleum Marketers Association	80203	20075005350	20235077497	COLORADO PETROLEUM MARKETERS ASSOCIATION	1410 GRANT STREET, SUITE B103	DENVER	CO	80203	303-422-7805	Transportation	Trade	07/07/2010		Active  		2023-2024	02/28/2024
Bailey, Jordan	Bailey	Jordan		94965	20235049387	20235078143	DoorDash, Inc.	28 Liberty Ship Way, Suite 2815	Sausalito	CA	94965	415-903-2800	App based delivery service	Business Entity	04/10/2023		Active  	Xu, Tony	2023-2024	02/28/2024
Baker, Martha (Whiteboard Advisors LLC)	Baker	Martha	Whiteboard Advisors LLC	20007	20235082092	20235082092	34ed, LLC dba Centegix	2120 Powers Ferry Road, Suite 110	Atlanta	GA	30339	512-757-1779	Education	Business Entity	07/01/2023		Active  	Cobb, Brent	2023-2024	02/28/2024
